"Filename";"Keywords";"Length";"Description";"SourceString";"CategoryString"
"SY_plnm_r_0_1000_3.dat";"synthetic,powerlawnoise";"1000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_0_5000_1.dat";"synthetic,powerlawnoise";"5000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_0_5000_2.dat";"synthetic,powerlawnoise";"5000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_0_5000_3.dat";"synthetic,powerlawnoise";"5000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_1.5_10000_1.dat";"synthetic,powerlawnoise";"10000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_1.5_10000_2.dat";"synthetic,powerlawnoise";"10000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_1.5_10000_3.dat";"synthetic,powerlawnoise";"10000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_1.5_1000_1.dat";"synthetic,powerlawnoise";"1000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_1.5_1000_2.dat";"synthetic,powerlawnoise";"1000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_1.5_1000_3.dat";"synthetic,powerlawnoise";"1000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_1.5_5000_1.dat";"synthetic,powerlawnoise";"5000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_1.5_5000_2.dat";"synthetic,powerlawnoise";"5000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_1.5_5000_3.dat";"synthetic,powerlawnoise";"5000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_1_10000_1.dat";"synthetic,powerlawnoise";"10000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_1_10000_2.dat";"synthetic,powerlawnoise";"10000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_1_10000_3.dat";"synthetic,powerlawnoise";"10000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_1_1000_1.dat";"synthetic,powerlawnoise";"1000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_1_1000_2.dat";"synthetic,powerlawnoise";"1000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_1_1000_3.dat";"synthetic,powerlawnoise";"1000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_1_5000_1.dat";"synthetic,powerlawnoise";"5000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_1_5000_2.dat";"synthetic,powerlawnoise";"5000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_1_5000_3.dat";"synthetic,powerlawnoise";"5000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_2.5_10000_1.dat";"synthetic,powerlawnoise";"10000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_2.5_10000_2.dat";"synthetic,powerlawnoise";"10000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_2.5_10000_3.dat";"synthetic,powerlawnoise";"10000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_2.5_1000_1.dat";"synthetic,powerlawnoise";"1000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_2.5_1000_2.dat";"synthetic,powerlawnoise";"1000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_2.5_1000_3.dat";"synthetic,powerlawnoise";"1000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_2.5_5000_1.dat";"synthetic,powerlawnoise";"5000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_2.5_5000_2.dat";"synthetic,powerlawnoise";"5000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_2.5_5000_3.dat";"synthetic,powerlawnoise";"5000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_2_10000_1.dat";"synthetic,powerlawnoise";"10000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_2_10000_2.dat";"synthetic,powerlawnoise";"10000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_2_10000_3.dat";"synthetic,powerlawnoise";"10000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_2_1000_1.dat";"synthetic,powerlawnoise";"1000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_2_1000_2.dat";"synthetic,powerlawnoise";"1000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_2_1000_3.dat";"synthetic,powerlawnoise";"1000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_2_5000_1.dat";"synthetic,powerlawnoise";"5000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_2_5000_2.dat";"synthetic,powerlawnoise";"5000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_2_5000_3.dat";"synthetic,powerlawnoise";"5000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_3.5_10000_1.dat";"synthetic,powerlawnoise";"10000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_3.5_10000_2.dat";"synthetic,powerlawnoise";"10000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_3.5_10000_3.dat";"synthetic,powerlawnoise";"10000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_3.5_1000_1.dat";"synthetic,powerlawnoise";"1000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_3.5_1000_2.dat";"synthetic,powerlawnoise";"1000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_3.5_1000_3.dat";"synthetic,powerlawnoise";"1000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_3.5_5000_1.dat";"synthetic,powerlawnoise";"5000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_3.5_5000_2.dat";"synthetic,powerlawnoise";"5000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_3.5_5000_3.dat";"synthetic,powerlawnoise";"5000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_3_10000_1.dat";"synthetic,powerlawnoise";"10000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_3_10000_2.dat";"synthetic,powerlawnoise";"10000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_3_10000_3.dat";"synthetic,powerlawnoise";"10000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_3_1000_1.dat";"synthetic,powerlawnoise";"1000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_3_1000_2.dat";"synthetic,powerlawnoise";"1000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_3_1000_3.dat";"synthetic,powerlawnoise";"1000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_3_5000_1.dat";"synthetic,powerlawnoise";"5000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_3_5000_2.dat";"synthetic,powerlawnoise";"5000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_3_5000_3.dat";"synthetic,powerlawnoise";"5000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_4_10000_1.dat";"synthetic,powerlawnoise";"10000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_4_10000_2.dat";"synthetic,powerlawnoise";"10000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_4_10000_3.dat";"synthetic,powerlawnoise";"10000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_4_1000_1.dat";"synthetic,powerlawnoise";"1000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_4_1000_2.dat";"synthetic,powerlawnoise";"1000";;"Ben Fulcher Simulated";NULL
"SY_plnm_r_4_1000_3.dat";"synthetic,powerlawnoise";"1000";;"Ben Fulcher Simulated";
"SY_plnm_r_4_5000_1.dat";"synthetic,powerlawnoise";"5000";;"Ben Fulcher Simulated";
"SY_plnm_r_4_5000_2.dat";"synthetic,powerlawnoise";"5000";;"Ben Fulcher Simulated";
"SY_plnm_r_4_5000_3.dat";"synthetic,powerlawnoise";"5000";;"Ben Fulcher Simulated";
"SY_rwalk_L10000_1.dat";"synthetic,randomwalk";"10000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L10000_10.dat";"synthetic,randomwalk";"10000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L10000_11.dat";"synthetic,randomwalk";"10000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L10000_12.dat";"synthetic,randomwalk";"10000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L10000_13.dat";"synthetic,randomwalk";"10000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L10000_14.dat";"synthetic,randomwalk";"10000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L10000_15.dat";"synthetic,randomwalk";"10000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L10000_16.dat";"synthetic,randomwalk";"10000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L10000_17.dat";"synthetic,randomwalk";"10000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L10000_18.dat";"synthetic,randomwalk";"10000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L10000_19.dat";"synthetic,randomwalk";"10000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L10000_2.dat";"synthetic,randomwalk";"10000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L10000_20.dat";"synthetic,randomwalk";"10000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L10000_3.dat";"synthetic,randomwalk";"10000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L10000_4.dat";"synthetic,randomwalk";"10000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L10000_5.dat";"synthetic,randomwalk";"10000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L10000_6.dat";"synthetic,randomwalk";"10000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L10000_7.dat";"synthetic,randomwalk";"10000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L10000_8.dat";"synthetic,randomwalk";"10000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L10000_9.dat";"synthetic,randomwalk";"10000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L1000_1.dat";"synthetic,randomwalk";"1000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L1000_10.dat";"synthetic,randomwalk";"1000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L1000_11.dat";"synthetic,randomwalk";"1000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L1000_12.dat";"synthetic,randomwalk";"1000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L1000_13.dat";"synthetic,randomwalk";"1000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L1000_14.dat";"synthetic,randomwalk";"1000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L1000_15.dat";"synthetic,randomwalk";"1000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L1000_16.dat";"synthetic,randomwalk";"1000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L1000_17.dat";"synthetic,randomwalk";"1000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L1000_18.dat";"synthetic,randomwalk";"1000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L1000_19.dat";"synthetic,randomwalk";"1000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L1000_2.dat";"synthetic,randomwalk";"1000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L1000_20.dat";"synthetic,randomwalk";"1000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L1000_3.dat";"synthetic,randomwalk";"1000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L1000_4.dat";"synthetic,randomwalk";"1000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L1000_5.dat";"synthetic,randomwalk";"1000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L1000_6.dat";"synthetic,randomwalk";"1000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L1000_7.dat";"synthetic,randomwalk";"1000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L1000_8.dat";"synthetic,randomwalk";"1000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L1000_9.dat";"synthetic,randomwalk";"1000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L20000_1.dat";"synthetic,randomwalk";"20000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L20000_10.dat";"synthetic,randomwalk";"20000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L20000_11.dat";"synthetic,randomwalk";"20000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L20000_12.dat";"synthetic,randomwalk";"20000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L20000_13.dat";"synthetic,randomwalk";"20000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L20000_14.dat";"synthetic,randomwalk";"20000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L20000_15.dat";"synthetic,randomwalk";"20000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L20000_16.dat";"synthetic,randomwalk";"20000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L20000_17.dat";"synthetic,randomwalk";"20000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L20000_18.dat";"synthetic,randomwalk";"20000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L20000_19.dat";"synthetic,randomwalk";"20000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L20000_2.dat";"synthetic,randomwalk";"20000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L20000_20.dat";"synthetic,randomwalk";"20000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L20000_3.dat";"synthetic,randomwalk";"20000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L20000_4.dat";"synthetic,randomwalk";"20000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L20000_5.dat";"synthetic,randomwalk";"20000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L20000_6.dat";"synthetic,randomwalk";"20000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L20000_7.dat";"synthetic,randomwalk";"20000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L20000_8.dat";"synthetic,randomwalk";"20000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L20000_9.dat";"synthetic,randomwalk";"20000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L5000_1.dat";"synthetic,randomwalk";"5000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L5000_10.dat";"synthetic,randomwalk";"5000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L5000_11.dat";"synthetic,randomwalk";"5000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L5000_12.dat";"synthetic,randomwalk";"5000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L5000_13.dat";"synthetic,randomwalk";"5000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L5000_14.dat";"synthetic,randomwalk";"5000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L5000_15.dat";"synthetic,randomwalk";"5000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L5000_16.dat";"synthetic,randomwalk";"5000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L5000_17.dat";"synthetic,randomwalk";"5000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L5000_18.dat";"synthetic,randomwalk";"5000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L5000_19.dat";"synthetic,randomwalk";"5000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L5000_2.dat";"synthetic,randomwalk";"5000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L5000_20.dat";"synthetic,randomwalk";"5000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L5000_3.dat";"synthetic,randomwalk";"5000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L5000_4.dat";"synthetic,randomwalk";"5000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L5000_5.dat";"synthetic,randomwalk";"5000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L5000_6.dat";"synthetic,randomwalk";"5000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L5000_7.dat";"synthetic,randomwalk";"5000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L5000_8.dat";"synthetic,randomwalk";"5000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L5000_9.dat";"synthetic,randomwalk";"5000";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L7500_1.dat";"synthetic,randomwalk";"7500";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L7500_10.dat";"synthetic,randomwalk";"7500";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L7500_11.dat";"synthetic,randomwalk";"7500";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L7500_12.dat";"synthetic,randomwalk";"7500";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L7500_13.dat";"synthetic,randomwalk";"7500";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L7500_14.dat";"synthetic,randomwalk";"7500";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L7500_15.dat";"synthetic,randomwalk";"7500";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L7500_16.dat";"synthetic,randomwalk";"7500";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L7500_17.dat";"synthetic,randomwalk";"7500";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L7500_18.dat";"synthetic,randomwalk";"7500";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L7500_19.dat";"synthetic,randomwalk";"7500";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L7500_2.dat";"synthetic,randomwalk";"7500";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L7500_20.dat";"synthetic,randomwalk";"7500";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L7500_3.dat";"synthetic,randomwalk";"7500";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L7500_4.dat";"synthetic,randomwalk";"7500";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L7500_5.dat";"synthetic,randomwalk";"7500";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L7500_6.dat";"synthetic,randomwalk";"7500";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L7500_7.dat";"synthetic,randomwalk";"7500";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L7500_8.dat";"synthetic,randomwalk";"7500";;"Ben Fulcher Simulated";"Random walk"
"SY_rwalk_L7500_9.dat";"synthetic,randomwalk";"7500";;"Ben Fulcher Simulated";"Random walk"
"ST_M1a_N10000_a-0.02_sigma0.2_x0_0.01_1.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a-0.02_sigma0.2_x0_0.01_2.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a-0.02_sigma0.2_x0_0.01_3.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a-0.02_sigma0.2_x0_0.01_4.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a-0.02_sigma0.2_x0_0.01_5.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a-0.02_sigma0.2_x0_0.01_6.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a-0.02_sigma0.2_x0_1_1.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a-0.02_sigma0.2_x0_1_2.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a-0.02_sigma0.2_x0_1_3.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a-0.02_sigma0.2_x0_1_4.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a-0.02_sigma0.2_x0_1_5.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a-0.02_sigma0.2_x0_1_6.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a-0.02_sigma2_x0_0.01_1.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a-0.02_sigma2_x0_0.01_2.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a-0.02_sigma2_x0_0.01_3.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a-0.02_sigma2_x0_0.01_4.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a-0.02_sigma2_x0_0.01_5.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a-0.02_sigma2_x0_0.01_6.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a-0.02_sigma2_x0_1_1.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a-0.02_sigma2_x0_1_2.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a-0.02_sigma2_x0_1_3.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a-0.02_sigma2_x0_1_4.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a-0.02_sigma2_x0_1_5.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a-0.02_sigma2_x0_1_6.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a0.2_sigma0.2_x0_0.01_1.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a0.2_sigma0.2_x0_0.01_2.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a0.2_sigma0.2_x0_0.01_3.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a0.2_sigma0.2_x0_0.01_4.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a0.2_sigma0.2_x0_0.01_5.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a0.2_sigma0.2_x0_0.01_6.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a0.2_sigma0.2_x0_1_1.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a0.2_sigma0.2_x0_1_2.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a0.2_sigma0.2_x0_1_3.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a0.2_sigma0.2_x0_1_4.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a0.2_sigma0.2_x0_1_5.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a0.2_sigma0.2_x0_1_6.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a0.2_sigma2_x0_0.01_1.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a0.2_sigma2_x0_0.01_2.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a0.2_sigma2_x0_0.01_3.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a0.2_sigma2_x0_0.01_4.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a0.2_sigma2_x0_0.01_5.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a0.2_sigma2_x0_0.01_6.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a0.2_sigma2_x0_1_1.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a0.2_sigma2_x0_1_2.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a0.2_sigma2_x0_1_3.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a0.2_sigma2_x0_1_4.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a0.2_sigma2_x0_1_5.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N10000_a0.2_sigma2_x0_1_6.dat";"synthetic,stochastic,SDE,M1";"10000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N1000_a-0.02_sigma0.2_x0_0.01_1.dat";"synthetic,stochastic,SDE,M1";"1000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N1000_a-0.02_sigma0.2_x0_0.01_2.dat";"synthetic,stochastic,SDE,M1";"1000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N1000_a-0.02_sigma0.2_x0_0.01_3.dat";"synthetic,stochastic,SDE,M1";"1000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N1000_a-0.02_sigma0.2_x0_0.01_4.dat";"synthetic,stochastic,SDE,M1";"1000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N1000_a-0.02_sigma0.2_x0_0.01_5.dat";"synthetic,stochastic,SDE,M1";"1000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N1000_a-0.02_sigma0.2_x0_0.01_6.dat";"synthetic,stochastic,SDE,M1";"1000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N1000_a-0.02_sigma0.2_x0_1_1.dat";"synthetic,stochastic,SDE,M1";"1000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N1000_a-0.02_sigma0.2_x0_1_2.dat";"synthetic,stochastic,SDE,M1";"1000";;"SDE Toolbox M1a";"Model M1a"
"ST_M1a_N1000_a-0.02_sigma0.2_x0_1_3.dat";"synthetic,stochastic,SDE,M1";"1000";;"SDE Toolbox M1a";"Model M1a"
